Tipo,Index,TempoFaces,NumFaces,TempoAdjacentes,NumAdjacentes
v,143,7.77e-05,16,2.09e-05,6
v,144,7.62e-05,16,2.09e-05,6
v,145,7.79e-05,16,2.24e-05,6
v,146,7.95e-05,48,2.35e-05,14
v,147,7.94e-05,16,2.1e-05,6
v,148,7.43e-05,16,2.13e-05,6
v,149,6.49e-05,48,3.45e-05,14
v,150,6.45e-05,16,2.1e-05,6
v,151,6.5e-05,16,2.11e-05,6
v,152,6.48e-05,16,2.1e-05,6
v,153,6.47e-05,16,2.09e-05,6
v,154,6.47e-05,48,2.24e-05,14
v,155,6.46e-05,16,2.1e-05,6
v,156,6.51e-05,16,2.11e-05,6
v,157,6.49e-05,48,3e-05,14
v,158,6.49e-05,16,2.1e-05,6
v,159,6.52e-05,16,2.09e-05,6
v,160,6.44e-05,16,2.1e-05,6
v,161,6.44e-05,16,2.09e-05,6
v,162,6.47e-05,24,2.15e-05,10
v,163,6.46e-05,16,2.09e-05,6
v,164,6.46e-05,16,2.1e-05,6
v,165,6.5e-05,24,2.13e-05,10
v,166,6.44e-05,8,2.07e-05,4
v,167,6.43e-05,8,2.05e-05,4
v,168,6.47e-05,22,2.14e-05,10
v,169,6.44e-05,8,2.07e-05,4
v,170,6.47e-05,18,2.11e-05,8
v,171,7.36e-05,16,2.12e-05,6
v,172,7.74e-05,18,2.13e-05,8
v,173,7.88e-05,48,2.24e-05,14
v,174,7.65e-05,16,2.1e-05,6
v,175,7.79e-05,7,2.08e-05,5
v,176,7.71e-05,12,2.1e-05,8
v,177,7.65e-05,12,2.09e-05,6
v,178,7.69e-05,56,2.38e-05,22
v,179,7.9e-05,16,2.09e-05,6
v,180,7.87e-05,16,2.09e-05,6
v,181,7.87e-05,48,2.23e-05,14
v,182,7.66e-05,16,2.09e-05,6
v,183,7.82e-05,16,2.13e-05,6
v,184,7.7e-05,16,2.08e-05,6
v,185,7.8e-05,16,2.08e-05,6
v,186,7.88e-05,48,2.25e-05,14
v,187,7.72e-05,16,2.1e-05,6
v,188,7.59e-05,16,2.29e-05,6
v,189,7.66e-05,48,2.24e-05,14
v,190,7.49e-05,16,2.09e-05,6
v,191,7.5e-05,16,2.08e-05,6
v,192,7.44e-05,16,2.09e-05,6
v,193,7.61e-05,16,2.09e-05,6
v,194,7.51e-05,48,2.24e-05,14
v,195,7.57e-05,16,2.1e-05,6
v,196,7.64e-05,16,2.09e-05,6
v,197,7.62e-05,48,2.21e-05,14
v,198,7.67e-05,16,2.09e-05,6
v,199,7.66e-05,16,2.09e-05,6
v,200,7.65e-05,16,2.08e-05,6
v,201,7.59e-05,16,2.09e-05,6
v,202,7.7e-05,48,2.23e-05,14
v,203,7.61e-05,16,2.09e-05,6
v,204,7.68e-05,16,2.09e-05,6
