Tipo,Index,TempoFaces,NumFaces,TempoAdjacentes,NumAdjacentes
v,0,1.76e-05,3,1.53e-05,3
v,1,3.2e-06,3,4e-07,3
v,2,2.4e-06,3,3e-07,3
v,3,2.6e-06,3,2e-07,3
v,4,2.2e-06,3,2e-07,3
v,5,2.2e-06,3,2e-07,3
v,6,1.9e-06,3,3e-07,3
v,7,2.3e-06,3,2e-07,3
f,0,4e-07,4,1.14e-05,4
f,1,5e-07,4,8.4e-05,4
f,2,1.1e-06,4,5.4e-06,4
f,3,2e-07,4,2.3e-06,4
f,4,2e-07,4,2e-06,4
f,5,2e-07,4,2e-06,4
total,,0.0001854,
