Tipo,Index,TempoFaces,NumFaces,TempoAdjacentes,NumAdjacentes
v,382,6e-06,14,5e-07,12
v,383,3.1e-06,8,4e-07,7
v,384,8.3e-06,19,6e-07,15
v,385,4.6e-06,12,6e-07,10
v,386,3e-06,8,5e-07,7
v,387,6.6e-06,16,5e-07,10
v,388,2.41e-05,48,8e-07,26
v,389,6.6e-06,16,4e-07,10
v,390,4.6e-06,12,4e-07,10
v,391,6.8e-06,16,4e-07,10
v,392,4.3e-06,12,3e-07,10
v,393,2.32e-05,48,7e-07,26
v,394,6.6e-06,16,4e-07,10
v,395,6.7e-06,16,6e-07,10
v,396,2.39e-05,48,8e-07,26
v,397,7.1e-06,16,4e-07,10
v,398,6.4e-06,16,5e-07,10
v,399,7e-06,16,4e-07,10
v,400,6.3e-06,16,5e-07,10
v,401,2.32e-05,48,6e-07,26
v,402,6.8e-06,16,4e-07,10
v,403,6.8e-06,16,6e-07,10
v,404,2.39e-05,48,9e-07,26
v,405,6.9e-06,16,6e-07,10
v,406,6.6e-06,16,4e-07,10
v,407,6.6e-06,16,5e-07,10
v,408,6.4e-06,16,4e-07,10
v,409,2.29e-05,48,7e-07,26
v,410,6.3e-06,16,4e-07,10
v,411,6.6e-06,16,5e-07,10
v,412,2.41e-05,48,9e-07,26
v,413,6.8e-06,16,1.1e-06,10
v,414,6.3e-06,16,4e-07,10
v,415,6.6e-06,16,4e-07,10
v,416,6.6e-06,16,4e-07,10
v,417,2.27e-05,48,7e-07,26
v,418,6.5e-06,16,5e-07,10
v,419,6.7e-06,16,4e-07,10
v,420,2.34e-05,48,1.1e-06,26
v,421,7.2e-06,16,5e-07,10
v,422,6.3e-06,16,3e-07,10
v,423,6.6e-06,16,5e-07,10
v,424,6.6e-06,16,5e-07,10
v,425,2.3e-05,48,6e-07,26
v,426,6.4e-06,16,3e-07,10
v,427,6.6e-06,16,4e-07,10
v,428,2.36e-05,48,1e-06,26
v,429,7.1e-06,16,5e-07,10
v,430,6.2e-06,16,4e-07,10
v,431,6.5e-06,16,5e-07,10
v,432,6.3e-06,16,3e-07,10
v,433,9.6e-06,24,6e-07,17
v,434,6.2e-06,16,4e-07,10
v,435,6.8e-06,16,4e-07,10
v,436,8.1e-06,19,9e-07,15
v,437,2.6e-06,6,3e-07,6
v,438,3.3e-06,8,4e-07,7
v,439,4.9e-06,12,6e-07,11
v,440,2.41e-05,48,9e-07,26
v,441,5.3e-06,13,5e-07,10
v,442,2.8e-06,7,3e-07,7
v,443,7.8e-06,18,5e-07,11
v,444,4.6e-06,12,5e-07,11
v,445,2.31e-05,48,6e-07,26
v,446,6.6e-06,16,5e-07,10
v,447,6.7e-06,16,7e-07,10
v,448,2.45e-05,48,8e-07,26
v,449,7.4e-06,16,4e-07,10
v,450,6.5e-06,16,4e-07,10
v,451,6.5e-06,16,4e-07,10
v,452,6.3e-06,16,4e-07,10
v,453,2.29e-05,48,6e-07,26
v,454,6.7e-06,16,4e-07,10
v,455,6.6e-06,16,6e-07,10
v,456,2.45e-05,48,8e-07,26
v,457,7e-06,16,5e-07,10
