Tipo,Index,TempoFaces,NumFaces,TempoAdjacentes,NumAdjacentes
v,68,3e-07,4,0.0001029,4
v,69,2e-07,5,5.98e-05,5
v,70,2e-07,10,8.86e-05,10
v,71,2e-07,4,7.55e-05,4
v,72,2e-07,8,6.04e-05,8
v,73,1e-07,6,5.98e-05,6
v,74,3e-07,5,5.95e-05,5
v,75,2e-07,8,5.99e-05,8
v,76,2e-07,5,5.94e-05,5
v,77,2e-07,5,5.95e-05,5
v,78,2e-07,8,6e-05,8
v,79,1e-07,5,7.95e-05,5
v,80,2e-07,5,0.0001,5
v,81,3e-07,8,7.89e-05,8
v,82,3e-07,6,8.45e-05,6
v,83,2e-07,5,6.36e-05,5
v,84,2e-07,7,9.77e-05,7
v,85,2e-07,5,6.18e-05,5
v,86,1e-07,5,5.98e-05,5
v,87,3e-07,6,5.98e-05,6
v,88,1e-07,6,8.6e-05,6
v,89,1e-07,8,6.04e-05,8
v,90,1e-07,8,5.99e-05,8
v,91,2e-07,7,5.99e-05,7
v,92,1e-07,6,5.97e-05,6
v,93,1e-07,5,0.0001073,5
v,94,6e-07,4,0.0001578,4
v,95,5e-07,9,9.34e-05,9
v,96,3e-07,7,0.0001164,7
v,97,3e-07,5,9.76e-05,5
v,98,3e-07,5,9.79e-05,5
v,99,4e-07,5,6.85e-05,5
v,100,2e-07,6,6e-05,6
v,101,2e-07,8,6.01e-05,8
v,102,3e-07,7,5.99e-05,7
v,103,1e-07,3,5.93e-05,3
v,104,1e-07,7,7.9e-05,7
v,105,2e-07,7,8.14e-05,7
v,106,2e-07,4,7.46e-05,4
v,107,2e-07,7,0.0001025,7
v,108,4e-07,8,6.2e-05,8
v,109,1e-07,6,7.22e-05,6
v,110,3e-07,6,9.08e-05,6
v,111,2e-07,6,6e-05,6
v,112,2e-07,7,6.01e-05,7
v,113,1e-07,8,5.99e-05,8
v,114,2e-07,5,5.95e-05,5
v,115,1e-07,5,5.95e-05,5
v,116,1e-07,7,6.65e-05,7
v,117,2e-07,7,6.01e-05,7
v,118,2e-07,5,7.55e-05,5
v,119,3e-07,7,8.71e-05,7
v,120,3e-07,6,7.86e-05,6
v,121,2e-07,5,9.91e-05,5
v,122,1e-07,8,6.05e-05,8
v,123,2e-07,5,8.62e-05,5
v,124,2e-07,7,7.58e-05,7
v,125,1e-07,3,5.95e-05,3
v,126,2e-07,5,5.97e-05,5
v,127,1e-07,5,5.95e-05,5
v,128,2e-07,5,5.96e-05,5
v,129,1e-07,6,5.97e-05,6
v,130,1e-07,8,6e-05,8
v,131,2e-07,5,5.95e-05,5
v,132,1e-07,5,6.9e-05,5
v,133,1e-07,8,8.31e-05,8
v,134,3e-07,7,8.23e-05,7
v,135,2e-07,7,9.99e-05,7
v,136,1e-07,5,5.99e-05,5
v,137,2e-07,6,8.68e-05,6
v,138,2e-07,7,7.63e-05,7
v,139,2e-07,5,5.97e-05,5
v,140,2e-07,5,5.96e-05,5
v,141,2e-07,7,5.99e-05,7
v,142,2e-07,6,5.97e-05,6
v,143,1e-07,4,5.94e-05,4
v,144,1e-07,6,5.98e-05,6
v,145,2e-07,7,6.53e-05,7
v,146,1e-07,7,6.34e-05,7
v,147,2e-07,6,8.51e-05,6
v,148,3e-07,7,8.24e-05,7
v,149,2e-07,6,9.75e-05,6
v,150,2e-07,7,6.3e-05,7
v,151,1e-07,6,8.14e-05,6
v,152,1e-07,5,8.08e-05,5
v,153,4e-07,6,6e-05,6
v,154,1e-07,6,5.98e-05,6
v,155,2e-07,6,5.96e-05,6
v,156,1e-07,7,5.99e-05,7
v,157,1e-07,4,5.94e-05,4
v,158,1e-07,5,5.95e-05,5
v,159,2e-07,7,5.98e-05,7
v,160,2e-07,4,5.95e-05,4
v,161,1e-07,6,8.14e-05,6
v,162,2e-07,8,9.74e-05,8
v,163,9e-07,6,6.13e-05,6
v,164,2e-07,8,6.58e-05,8
v,165,3e-07,5,6.26e-05,5
v,166,1e-07,7,6.01e-05,7
v,167,1e-07,5,5.96e-05,5
v,168,2e-07,8,6e-05,8
v,169,2e-07,8,5.99e-05,8
v,170,2e-07,8,5.98e-05,8
v,171,2e-07,4,5.95e-05,4
v,172,1e-07,6,5.96e-05,6
v,173,1e-07,6,5.95e-05,6
v,174,2e-07,7,5.98e-05,7
v,175,1e-07,8,5.98e-05,8
v,176,1e-07,5,5.94e-05,5
v,177,1e-07,6,5.96e-05,6
v,178,6e-07,5,8.73e-05,5
v,179,5e-07,6,6.37e-05,6
v,180,2e-07,6,5.98e-05,6
v,181,2e-07,6,6.94e-05,6
v,182,2e-07,6,6e-05,6
v,183,2e-07,6,5.98e-05,6
v,184,2e-07,7,5.99e-05,7
v,185,1e-07,5,5.95e-05,5
v,186,2e-07,5,5.95e-05,5
v,187,1e-07,7,5.98e-05,7
v,188,2e-07,7,5.99e-05,7
v,189,1e-07,6,5.96e-05,6
v,190,1e-07,9,6.01e-05,9
v,191,2e-07,5,5.95e-05,5
v,192,1e-07,5,5.95e-05,5
v,193,2e-07,7,5.99e-05,7
v,194,2e-07,6,5.95e-05,6
v,195,1e-07,8,5.99e-05,8
v,196,1e-07,4,5.93e-05,4
v,197,0,5,5.95e-05,5
v,198,1e-07,7,5.98e-05,7
v,199,1e-07,8,5.98e-05,8
v,200,1e-07,6,5.98e-05,6
v,201,0,5,5.94e-05,5
v,202,2e-07,6,5.97e-05,6
v,203,1e-07,7,5.97e-05,7
v,204,1e-07,5,5.96e-05,5
v,205,1e-07,5,5.96e-05,5
v,206,2e-07,7,5.97e-05,7
v,207,1e-07,6,6.59e-05,6
v,208,1e-07,6,5.98e-05,6
v,209,4e-07,7,6e-05,7
v,210,1e-07,7,6.15e-05,7
v,211,1e-07,7,8.45e-05,7
v,212,2e-07,5,5.99e-05,5
v,213,1e-07,5,6.82e-05,5
v,214,1e-07,6,6.02e-05,6
v,215,1e-07,5,6.01e-05,5
v,216,1e-07,7,6.02e-05,7
v,217,1e-07,4,6e-05,4
v,218,1e-07,6,6.04e-05,6
v,219,1e-07,7,6.03e-05,7
v,220,1e-07,7,6.04e-05,7
v,221,1e-07,6,5.99e-05,6
v,222,1e-07,4,5.97e-05,4
v,223,1e-07,6,5.99e-05,6
v,224,1e-07,8,6.05e-05,8
v,225,1e-07,7,6.04e-05,7
v,226,0,6,6.39e-05,6
v,227,2e-07,5,8.95e-05,5
v,228,6e-07,5,9.36e-05,5
v,229,3e-07,7,7.97e-05,7
v,230,2e-07,6,6.54e-05,6
v,231,2e-07,6,0.0001019,6
v,232,2e-07,5,5.98e-05,5
v,233,2e-07,5,6.03e-05,5
v,234,1e-07,5,5.96e-05,5
v,235,1e-07,5,5.96e-05,5
v,236,2e-07,7,5.98e-05,7
v,237,1e-07,5,5.95e-05,5
v,238,1e-07,6,5.97e-05,6
v,239,1e-07,4,7.56e-05,4
v,240,2e-07,6,9.76e-05,6
v,241,3e-07,7,7.58e-05,7
v,242,2e-07,6,9.67e-05,6
v,243,2e-07,8,6.39e-05,8
v,244,2e-07,5,0.0001005,5
v,245,2e-07,7,6.2e-05,7
v,246,1e-07,7,5.99e-05,7
v,247,1e-07,7,5.99e-05,7
v,248,2e-07,4,5.94e-05,4
v,249,1e-07,7,5.98e-05,7
v,250,1e-07,6,5.96e-05,6
v,251,2e-07,7,6.7e-05,7
v,252,1e-07,8,6.03e-05,8
v,253,1e-07,6,7.59e-05,6
v,254,2e-07,8,9.38e-05,8
v,255,1e-07,6,0.0001065,6
v,256,2e-07,5,9.96e-05,5
v,257,2e-07,7,0.0001092,7
v,258,2e-07,5,0.0001078,5
v,259,3e-07,6,6.04e-05,6
v,260,1e-07,7,5.99e-05,7
v,261,2e-07,6,5.97e-05,6
v,262,2e-07,5,5.95e-05,5
v,263,2e-07,7,5.98e-05,7
v,264,1e-07,5,5.95e-05,5
v,265,1e-07,6,5.97e-05,6
v,266,1e-07,5,7.84e-05,5
v,267,2e-07,7,0.0001123,7
v,268,2e-07,6,8.41e-05,6
v,269,1e-07,8,8.07e-05,8
v,270,5e-07,6,6.4e-05,6
v,271,2e-07,5,0.0001026,5
v,272,2e-07,6,6.03e-05,6
v,273,2e-07,7,5.99e-05,7
v,274,2e-07,4,5.94e-05,4
v,275,2e-07,6,5.97e-05,6
v,276,1e-07,7,5.98e-05,7
v,277,2e-07,6,5.97e-05,6
v,278,2e-07,9,0.0001432,9
v,279,6e-07,4,6.74e-05,4
v,280,2e-07,6,6.28e-05,6
v,281,2e-07,6,6.61e-05,6
v,282,2e-07,6,6.26e-05,6
v,283,2e-07,5,6.24e-05,5
v,284,1e-07,5,6.24e-05,5
v,285,1e-07,6,6.26e-05,6
v,286,1e-07,4,6.22e-05,4
v,287,2e-07,8,6.29e-05,8
v,288,1e-07,7,6.26e-05,7
v,289,0,5,6.24e-05,5
v,290,1e-07,8,6.28e-05,8
v,291,1e-07,4,6.22e-05,4
v,292,1e-07,6,6.24e-05,6
v,293,2e-07,7,6.25e-05,7
v,294,1e-07,6,6.23e-05,6
v,295,1e-07,7,6.26e-05,7
v,296,1e-07,5,6.23e-05,5
v,297,2e-07,4,6.21e-05,4
v,298,2e-07,9,6.28e-05,9
v,299,1e-07,5,6.23e-05,5
v,300,1e-07,6,6.26e-05,6
v,301,1e-07,6,6.23e-05,6
v,302,2e-07,6,6.25e-05,6
v,303,1e-07,5,6.22e-05,5
v,304,1e-07,8,6.28e-05,8
v,305,2e-07,6,6.98e-05,6
v,306,1e-07,6,6.28e-05,6
v,307,2e-07,4,6.23e-05,4
v,308,2e-07,6,6.27e-05,6
v,309,2e-07,5,6.23e-05,5
v,310,1e-07,8,6.28e-05,8
v,311,1e-07,6,6.25e-05,6
v,312,2e-07,8,6.29e-05,8
v,313,0,5,6.27e-05,5
v,314,1e-07,5,6.23e-05,5
v,315,1e-07,9,6.29e-05,9
v,316,2e-07,4,6.22e-05,4
v,317,1e-07,8,6.28e-05,8
v,318,2e-07,6,6.25e-05,6
v,319,2e-07,4,6.24e-05,4
v,320,1e-07,5,6.24e-05,5
v,321,1e-07,7,6.25e-05,7
v,322,1e-07,6,6.24e-05,6
v,323,1e-07,7,6.26e-05,7
v,324,1e-07,7,6.25e-05,7
v,325,2e-07,6,6.24e-05,6
v,326,2e-07,6,6.24e-05,6
v,327,1e-07,6,6.24e-05,6
v,328,1e-07,7,6.29e-05,7
v,329,1e-07,4,6.24e-05,4
v,330,1e-07,6,6.24e-05,6
v,331,1e-07,6,6.25e-05,6
v,332,1e-07,6,6.25e-05,6
v,333,1e-07,7,6.25e-05,7
v,334,1e-07,4,6.21e-05,4
v,335,1e-07,5,6.22e-05,5
v,336,1e-07,8,6.27e-05,8
v,337,1e-07,5,6.57e-05,5
v,338,2e-07,10,6.36e-05,10
v,339,1e-07,6,6.27e-05,6
v,340,0,6,6.25e-05,6
v,341,2e-07,7,6.26e-05,7
v,342,1e-07,5,6.24e-05,5
v,343,1e-07,3,6.24e-05,3
v,344,1e-07,5,6.23e-05,5
v,345,1e-07,7,6.27e-05,7
v,346,1e-07,4,6.22e-05,4
v,347,2e-07,6,6.24e-05,6
v,348,1e-07,6,6.25e-05,6
v,349,1e-07,5,6.22e-05,5
v,350,2e-07,6,6.24e-05,6
v,351,1e-07,6,6.23e-05,6
v,352,1e-07,7,6.26e-05,7
v,353,1e-07,5,6.22e-05,5
v,354,1e-07,7,6.43e-05,7
v,355,1e-07,9,6.28e-05,9
v,356,1e-07,5,6.23e-05,5
v,357,1e-07,8,6.27e-05,8
v,358,1e-07,3,6.21e-05,3
v,359,1e-07,6,6.23e-05,6
v,360,1e-07,7,6.25e-05,7
v,361,1e-07,8,6.27e-05,8
v,362,1e-07,6,6.24e-05,6
v,363,2e-07,4,6.23e-05,4
v,364,1e-07,6,6.52e-05,6
v,365,1e-07,6,6.29e-05,6
v,366,1e-07,6,6.25e-05,6
v,367,1e-07,5,6.23e-05,5
v,368,1e-07,6,6.26e-05,6
v,369,1e-07,5,6.23e-05,5
v,370,1e-07,6,6.26e-05,6
v,371,1e-07,5,6.23e-05,5
v,372,1e-07,8,6.28e-05,8
v,373,1e-07,5,6.23e-05,5
v,374,1e-07,6,6.24e-05,6
v,375,1e-07,5,6.24e-05,5
v,376,1e-07,5,6.23e-05,5
v,377,1e-07,7,6.28e-05,7
v,378,1e-07,8,6.27e-05,8
v,379,3e-07,7,6.26e-05,7
v,380,1e-07,4,6.22e-05,4
v,381,1e-07,6,6.24e-05,6
v,382,2e-07,8,6.28e-05,8
v,383,1e-07,6,6.23e-05,6
v,384,1e-07,8,6.27e-05,8
v,385,1e-07,7,6.26e-05,7
v,386,1e-07,6,6.26e-05,6
v,387,1e-07,6,6.24e-05,6
v,388,1e-07,5,6.23e-05,5
v,389,1e-07,8,6.28e-05,8
v,390,1e-07,7,6.26e-05,7
v,391,1e-07,10,6.29e-05,10
v,392,0,6,6.44e-05,6
v,393,1e-07,6,6.29e-05,6
v,394,1e-07,4,6.23e-05,4
v,395,1e-07,5,6.24e-05,5
v,396,1e-07,5,6.24e-05,5
v,397,1e-07,6,6.28e-05,6
v,398,1e-07,6,6.26e-05,6
v,399,2e-07,3,6.21e-05,3
v,400,1e-07,7,6.26e-05,7
v,401,1e-07,7,6.27e-05,7
v,402,1e-07,5,6.22e-05,5
v,403,1e-07,7,6.25e-05,7
v,404,2e-07,6,6.25e-05,6
v,405,1e-07,7,6.26e-05,7
v,406,0,5,6.23e-05,5
v,407,1e-07,6,6.24e-05,6
v,408,0,6,6.24e-05,6
v,409,2e-07,6,6.25e-05,6
v,410,1e-07,5,6.23e-05,5
v,411,1e-07,7,6.26e-05,7
v,412,1e-07,6,6.25e-05,6
v,413,1e-07,7,6.25e-05,7
v,414,1e-07,5,6.23e-05,5
v,415,2e-07,6,6.24e-05,6
v,416,2e-07,3,6.2e-05,3
v,417,2e-07,8,8.89e-05,8
v,418,1e-07,7,6.26e-05,7
v,419,1e-07,7,6.47e-05,7
v,420,1e-07,4,6.26e-05,4
v,421,1e-07,7,6.28e-05,7
v,422,2e-07,5,6.24e-05,5
v,423,1e-07,8,6.32e-05,8
v,424,2e-07,7,6.26e-05,7
v,425,1e-07,6,6.25e-05,6
v,426,2e-07,4,6.22e-05,4
v,427,2e-07,8,6.31e-05,8
v,428,1e-07,6,6.24e-05,6
v,429,1e-07,6,6.24e-05,6
v,430,1e-07,5,6.23e-05,5
v,431,2e-07,5,6.23e-05,5
v,432,1e-07,7,6.25e-05,7
v,433,1e-07,6,6.27e-05,6
v,434,0,5,6.22e-05,5
v,435,1e-07,6,6.27e-05,6
v,436,0,6,6.24e-05,6
v,437,1e-07,5,6.23e-05,5
v,438,1e-07,5,6.22e-05,5
v,439,2e-07,9,6.33e-05,9
v,440,1e-07,7,6.24e-05,7
v,441,2e-07,7,6.25e-05,7
v,442,1e-07,5,6.22e-05,5
v,443,0,6,6.23e-05,6
v,444,1e-07,6,6.28e-05,6
v,445,0,4,6.21e-05,4
v,446,1e-07,7,6.25e-05,7
v,447,2e-07,5,6.45e-05,5
v,448,2e-07,6,6.3e-05,6
v,449,1e-07,7,6.27e-05,7
v,450,1e-07,6,6.24e-05,6
v,451,1e-07,7,6.27e-05,7
v,452,1e-07,6,6.24e-05,6
v,453,2e-07,10,6.32e-05,10
v,454,2e-07,7,6.26e-05,7
v,455,2e-07,7,6.26e-05,7
v,456,1e-07,5,6.24e-05,5
v,457,1e-07,6,6.29e-05,6
v,458,1e-07,5,6.24e-05,5
v,459,0,6,6.25e-05,6
v,460,1e-07,6,6.26e-05,6
v,461,1e-07,6,6.25e-05,6
v,462,1e-07,7,6.25e-05,7
v,463,1e-07,6,6.24e-05,6
v,464,1e-07,6,6.24e-05,6
v,465,1e-07,5,6.22e-05,5
v,466,1e-07,4,6.23e-05,4
v,467,1e-07,6,6.25e-05,6
v,468,1e-07,7,6.26e-05,7
v,469,1e-07,5,6.23e-05,5
v,470,0,4,6.22e-05,4
v,471,2e-07,7,6.26e-05,7
v,472,1e-07,7,6.25e-05,7
v,473,1e-07,5,6.23e-05,5
v,474,2e-07,8,6.27e-05,8
v,475,1e-07,6,6.6e-05,6
v,476,1e-07,6,6.3e-05,6
v,477,1e-07,6,6.26e-05,6
v,478,1e-07,5,6.24e-05,5
v,479,1e-07,6,6.25e-05,6
v,480,1e-07,7,6.27e-05,7
v,481,1e-07,5,6.24e-05,5
v,482,1e-07,8,6.26e-05,8
v,483,1e-07,4,6.23e-05,4
v,484,1e-07,6,6.26e-05,6
v,485,2e-07,6,6.24e-05,6
v,486,2e-07,8,6.29e-05,8
v,487,2e-07,6,6.25e-05,6
v,488,0,5,6.23e-05,5
v,489,1e-07,6,6.24e-05,6
v,490,1e-07,6,6.25e-05,6
v,491,1e-07,5,6.23e-05,5
v,492,1e-07,6,6.24e-05,6
v,493,2e-07,10,6.3e-05,10
v,494,1e-07,6,6.24e-05,6
v,495,0,5,6.23e-05,5
v,496,1e-07,7,6.25e-05,7
v,497,1e-07,6,6.24e-05,6
v,498,1e-07,4,6.22e-05,4
v,499,0,6,6.25e-05,6
v,500,0,6,6.23e-05,6
v,501,1e-07,6,6.24e-05,6
v,502,2e-07,7,6.27e-05,7
v,503,1e-07,6,6.51e-05,6
v,504,1e-07,6,6.26e-05,6
v,505,1e-07,7,6.25e-05,7
v,506,2e-07,5,6.23e-05,5
v,507,1e-07,5,6.23e-05,5
v,508,1e-07,5,6.23e-05,5
v,509,1e-07,7,6.27e-05,7
v,510,1e-07,6,6.24e-05,6
v,511,1e-07,6,6.25e-05,6
v,512,1e-07,7,6.26e-05,7
v,513,1e-07,4,6.22e-05,4
v,514,1e-07,7,6.25e-05,7
v,515,1e-07,6,6.24e-05,6
v,516,1e-07,7,6.26e-05,7
v,517,1e-07,4,6.22e-05,4
v,518,1e-07,5,6.23e-05,5
v,519,1e-07,7,6.26e-05,7
v,520,1e-07,6,6.25e-05,6
v,521,2e-07,5,6.24e-05,5
v,522,2e-07,6,6.24e-05,6
v,523,0,8,6.27e-05,8
v,524,1e-07,6,6.23e-05,6
v,525,1e-07,7,6.26e-05,7
v,526,1e-07,5,6.23e-05,5
v,527,1e-07,6,6.24e-05,6
v,528,1e-07,6,6.24e-05,6
v,529,1e-07,4,6.22e-05,4
v,530,0,5,6.43e-05,5
v,531,1e-07,7,6.31e-05,7
v,532,1e-07,7,0.0001319,7
v,533,9e-07,7,0.0001228,7
v,534,6e-07,4,9.63e-05,4
v,535,6e-07,7,0.0001034,7
v,536,5e-07,5,7.06e-05,5
v,537,1e-07,6,7.38e-05,6
v,538,2e-07,6,9.46e-05,6
v,539,2e-07,4,5.98e-05,4
v,540,1e-07,9,6.05e-05,9
v,541,1e-07,6,5.97e-05,6
v,542,2e-07,7,5.98e-05,7
v,543,2e-07,7,5.99e-05,7
v,544,2e-07,4,7.62e-05,4
v,545,2e-07,6,8.35e-05,6
v,546,1e-07,5,9.14e-05,5
v,547,6e-07,6,6.1e-05,6
v,548,2e-07,6,6.99e-05,6
v,549,2e-07,5,5.98e-05,5
v,550,3e-07,7,6.02e-05,7
v,551,1e-07,7,6.04e-05,7
v,552,2e-07,6,5.98e-05,6
v,553,1e-07,7,5.99e-05,7
v,554,2e-07,6,5.98e-05,6
v,555,1e-07,5,5.96e-05,5
v,556,2e-07,7,5.98e-05,7
v,557,1e-07,5,5.95e-05,5
v,558,1e-07,7,6e-05,7
v,559,2e-07,6,5.96e-05,6
v,560,1e-07,4,5.93e-05,4
v,561,1e-07,4,6.61e-05,4
v,562,2e-07,7,8.76e-05,7
v,563,4e-07,7,6.08e-05,7
v,564,1e-07,6,6.89e-05,6
v,565,2e-07,7,6.01e-05,7
v,566,2e-07,6,5.96e-05,6
v,567,1e-07,6,6.43e-05,6
v,568,2e-07,7,6.01e-05,7
v,569,1e-07,7,5.98e-05,7
v,570,2e-07,5,5.95e-05,5
v,571,1e-07,8,5.99e-05,8
v,572,2e-07,5,5.97e-05,5
v,573,1e-07,7,5.98e-05,7
v,574,1e-07,8,5.98e-05,8
v,575,1e-07,6,5.96e-05,6
v,576,2e-07,5,5.96e-05,5
v,577,2e-07,6,6.6e-05,6
v,578,2e-07,7,8.15e-05,7
v,579,2e-07,5,5.97e-05,5
v,580,1e-07,5,6.83e-05,5
v,581,1e-07,6,5.99e-05,6
v,582,2e-07,7,6e-05,7
v,583,1e-07,7,6.47e-05,7
v,584,2e-07,7,5.99e-05,7
v,585,0,5,5.97e-05,5
v,586,1e-07,6,5.97e-05,6
v,587,1e-07,5,5.94e-05,5
v,588,1e-07,5,5.95e-05,5
v,589,2e-07,5,6.58e-05,5
v,590,1e-07,7,6.01e-05,7
v,591,1e-07,5,5.96e-05,5
v,592,2e-07,7,6.22e-05,7
v,593,1e-07,8,8.41e-05,8
v,594,6e-07,6,7.27e-05,6
v,595,3e-07,7,0.0001006,7
v,596,3e-07,7,6.03e-05,7
v,597,2e-07,5,9.05e-05,5
v,598,2e-07,5,7.37e-05,5
v,599,1e-07,6,6.01e-05,6
v,600,1e-07,6,5.97e-05,6
v,601,2e-07,5,5.95e-05,5
v,602,1e-07,6,5.98e-05,6
v,603,2e-07,4,5.94e-05,4
v,604,2e-07,7,5.98e-05,7
v,605,2e-07,8,6e-05,8
v,606,1e-07,6,7.63e-05,6
v,607,1e-07,5,0.0001072,5
v,608,6e-07,5,9.61e-05,5
v,609,3e-07,7,7.02e-05,7
v,610,1e-07,6,5.99e-05,6
v,611,1e-07,6,5.98e-05,6
v,612,2e-07,6,5.97e-05,6
v,613,2e-07,7,5.98e-05,7
v,614,1e-07,7,5.99e-05,7
v,615,2e-07,6,5.98e-05,6
v,616,1e-07,5,5.95e-05,5
v,617,2e-07,4,5.94e-05,4
v,618,1e-07,7,6e-05,7
v,619,1e-07,6,5.97e-05,6
v,620,4e-07,5,5.96e-05,5
v,621,1e-07,6,5.96e-05,6
v,622,1e-07,5,7.9e-05,5
v,623,2e-07,8,8.2e-05,8
v,624,2e-07,6,5.98e-05,6
v,625,1e-07,6,6.9e-05,6
v,626,2e-07,9,6.04e-05,9
v,627,1e-07,6,5.97e-05,6
v,628,4e-07,5,5.94e-05,5
v,629,2e-07,6,5.96e-05,6
v,630,1e-07,6,5.97e-05,6
v,631,1e-07,6,5.97e-05,6
v,632,2e-07,6,5.97e-05,6
v,633,2e-07,5,5.96e-05,5
v,634,2e-07,6,6.54e-05,6
v,635,2e-07,4,5.95e-05,4
v,636,1e-07,6,5.97e-05,6
v,637,1e-07,7,6e-05,7
v,638,2e-07,6,9.32e-05,6
v,639,2e-07,5,6e-05,5
v,640,2e-07,5,6.83e-05,5
v,641,2e-07,6,6.03e-05,6
v,642,1e-07,8,6.03e-05,8
v,643,2e-07,6,6.01e-05,6
v,644,2e-07,6,6e-05,6
v,645,1e-07,6,6e-05,6
v,646,2e-07,6,6e-05,6
v,647,2e-07,4,5.97e-05,4
v,648,1e-07,6,5.97e-05,6
v,649,1e-07,8,6.04e-05,8
v,650,0,4,5.97e-05,4
v,651,1e-07,6,6.01e-05,6
v,652,1e-07,6,6e-05,6
v,653,1e-07,6,6e-05,6
v,654,1e-07,8,8.4e-05,8
v,655,2e-07,7,6.32e-05,7
v,656,2e-07,8,6.01e-05,8
v,657,2e-07,6,6.84e-05,6
v,658,1e-07,6,5.98e-05,6
v,659,2e-07,5,5.98e-05,5
v,660,2e-07,5,6.42e-05,5
v,661,1e-07,4,5.97e-05,4
v,662,1e-07,5,5.97e-05,5
v,663,2e-07,7,5.98e-05,7
v,664,1e-07,6,5.97e-05,6
v,665,1e-07,7,5.97e-05,7
v,666,1e-07,5,6.47e-05,5
v,667,2e-07,8,5.99e-05,8
v,668,1e-07,6,5.98e-05,6
v,669,1e-07,6,5.96e-05,6
v,670,1e-07,7,0.0001049,7
v,671,6e-07,6,8.87e-05,6
v,672,3e-07,5,7.49e-05,5
v,673,2e-07,5,6.36e-05,5
v,674,2e-07,5,0.0001,5
v,675,2e-07,5,5.98e-05,5
v,676,1e-07,6,6.14e-05,6
v,677,1e-07,8,6e-05,8
v,678,2e-07,8,6e-05,8
v,679,1e-07,6,5.97e-05,6
v,680,2e-07,5,5.96e-05,5
v,681,1e-07,6,5.96e-05,6
v,682,0,7,5.97e-05,7
v,683,2e-07,5,8.88e-05,5
v,684,1e-07,6,8.65e-05,6
v,685,1e-07,5,8.76e-05,5
v,686,5e-07,5,7.25e-05,5
v,687,2e-07,4,7.27e-05,4
v,688,2e-07,6,8.98e-05,6
v,689,2e-07,7,6.02e-05,7
v,690,2e-07,6,5.97e-05,6
v,691,1e-07,5,5.95e-05,5
v,692,2e-07,6,5.96e-05,6
v,693,1e-07,7,5.98e-05,7
v,694,2e-07,6,5.97e-05,6
v,695,2e-07,6,6.7e-05,6
v,696,2e-07,6,5.98e-05,6
v,697,1e-07,6,8.52e-05,6
v,698,3e-07,5,9.9e-05,5
v,699,3e-07,7,9.32e-05,7
v,700,3e-07,7,0.0001118,7
v,701,2e-07,6,0.0001036,6
v,702,3e-07,6,8.02e-05,6
